code,name,market
032043,宏達電元富58購01,上市
032048,臺股指元富56購10,上市
032049,上証2X國票55購01,上市
032051,SP黃豆國票58購01,上市
032067,臺指反凱基58購01,上市
032075,鴻海凱基68購04,上市
032089,大銀凱基58購01,上市
032096,富世達凱基56購01,上市
032097,南電凱基58購02,上市
032098,T50反1元大55購02,上市
032149,台灣50中信58購01,上市
032150,T50正2中信58購01,上市
032151,元石油中信56購01,上市
032153,台塑中信55購01,上市
032154,京元電中信58購01,上市
032162,世芯永豐55購04,上市
032170,T50反1凱基57購02,上市
032181,毅嘉凱基56購01,上市
032188,景碩凱基56購01,上市
032190,創意凱基56購02,上市
032194,亞翔凱基57購01,上市
032198,穎崴凱基56購02,上市
032202,香港2X國票58購01,上市
032205,宏致國票56購01,上市
032215,華通群益56購02,上市
032220,景碩群益57購02,上市
032223,世芯群益58購01,上市
032231,中砂富邦55購01,上市
032232,大成鋼富邦55購02,上市
032238,智邦富邦55購02,上市
032240,漢唐富邦55購02,上市
032241,建準富邦55購02,上市
032243,京元電富邦55購01,上市
032248,晟銘電富邦55購01,上市
032250,奇鋐富邦55購03,上市
032252,嘉澤富邦55購01,上市
032255,臻鼎富邦55購01,上市
032256,達興富邦55購01,上市
032260,AES富邦55購04,上市
032261,臺股指富邦62購01,上市
032307,臺股指元大55購04,上市
032308,臺股指元大59購01,上市
032312,宏達電元富58購02,上市
032315,台達電永豐54購02,上市
032323,保瑞永豐54購01,上市
032326,洋基永豐54購01,上市
032329,T50正2中信58購02,上市
032332,台達電中信58購02,上市
032334,金像電中信58購01,上市
03233U,台積電富邦55售03,上市
032344,台玻兆豐54購02,上市
032350,川湖兆豐54購01,上市
032351,台達電兆豐54購01,上市
032352,台積電兆豐55購02,上市
032353,華碩兆豐54購01,上市
032356,緯創兆豐58購01,上市
032357,臻鼎兆豐58購01,上市
032358,達興兆豐54購01,上市
032359,洋基兆豐54購01,上市
032361,台灣50富邦58購01,上市
032363,長榮航統一55購01,上市
032364,台玻富邦54購01,上市
032365,台達電富邦54購02,上市
032375,富世達富邦55購02,上市
032378,臺股指富邦54購08,上市
032379,臺股指富邦5B購01,上市
032380,南亞凱基54購01,上市
032385,鴻海凱基64購05,上市
032388,台積電凱基5B購06,上市
032392,台光電凱基54購06,上市
032394,京元電凱基56購01,上市
032395,聯發科凱基56購03,上市
032401,臻鼎凱基55購01,上市
032406,緯穎凱基54購09,上市
032409,臺股指凱基54購13,上市
03240U,中信金群益55售01,上市
032410,臺指反群益58購01,上市
032411,臺指反群益58購02,上市
032421,奇鋐群益54購13,上市
032422,景碩群益56購01,上市
032431,緯穎群益54購06,上市
032432,緯穎群益54購07,上市
032433,緯穎群益58購01,上市
032442,FBNQ2X元大54購01,上市
032445,南亞元大54購04,上市
032446,台化元大54購01,上市
032448,台玻元大54購04,上市
032455,楠梓電元大54購02,上市
032456,鴻海元大54購15,上市
032458,台積電元大54購23,上市
032462,毅嘉元大54購01,上市
032463,建準元大54購04,上市
032465,京元電元大54購06,上市
032466,聯發科元大54購09,上市
032468,宏達電元大54購03,上市
032469,奇鋐元大54購15,上市
032470,德律元大54購02,上市
032474,創意元大54購03,上市
032476,祥碩元大54購03,上市
032485,緯穎元大54購12,上市
032488,富世達元大54購08,上市
032493,鴻海永豐54購03,上市
032499,世芯永豐54購05,上市
032500,亞翔永豐54購02,上市
032511,世芯元富58購03,上市
032514,漢唐第一55購01,上市
032516,台玻凱基55購01,上市
032518,華通凱基55購01,上市
032520,鴻海凱基55購04,上市
032522,漢唐凱基54購02,上市
032524,德律凱基54購02,上市
032525,欣興凱基58購01,上市
032528,創意凱基54購01,上市
032529,世芯凱基54購08,上市
032539,富世達凱基54購05,上市
032542,臺股指凱基5A購02,上市
032547,富世達富邦54購02,上市
032548,富世達富邦55購03,上市
032555,道瓊銅國票58購01,上市
032563,楠梓電國票54購01,上市
032564,鴻海國票59購02,上市
032566,智邦國票5A購01,上市
032567,台光電國票56購01,上市
032568,漢唐國票5A購01,上市
032570,聯發科國票55購01,上市
032571,志聖國票54購01,上市
032573,神基國票58購01,上市
032574,德律國票54購01,上市
032575,健策國票58購01,上市
032579,晶心科國票5B購01,上市
032582,富世達國票58購01,上市
032588,T50反1元大54購04,上市
032589,T50反1元大56購02,上市
032590,T50反1元大5B購02,上市
032591,T50反1元大5C購01,上市
032594,A50正2元大54購02,上市
032595,台塑元大54購05,上市
032596,華城元大54購12,上市
032598,大成鋼元大54購04,上市
032600,光寶科元大54購05,上市
032602,鴻海元大54購16,上市
032603,台積電元大54購24,上市
032604,智邦元大54購08,上市
032607,金像電元大54購05,上市
032608,台光電元大54購13,上市
032610,建準元大54購05,上市
032614,京元電元大54購07,上市
032618,大立光元大54購05,上市
032623,亞光元大54購06,上市
032625,欣興元大54購12,上市
032626,華晶科元大54購01,上市
032627,景碩元大54購05,上市
032628,創意元大54購04,上市
032630,世芯元大54購15,上市
032631,貿聯元大54購09,上市
032636,神達元大54購06,上市
032637,臻鼎元大54購01,上市
032640,亞翔元大54購06,上市
032641,精成科元大54購06,上市
032645,緯穎元大54購13,上市
032647,AES元大54購06,上市
032648,富世達元大54購09,上市
032649,昇陽半元大54購03,上市
032650,南電元大54購03,上市
032652,華通群益54購01,上市
032656,技嘉群益54購02,上市
032657,台光電群益56購01,上市
032659,聯發科群益54購06,上市
032663,德律群益54購01,上市
032670,聯茂群益58購01,上市
032672,穎崴群益54購03,上市
032673,緯穎群益54購09,上市
032674,洋基第一54購01,上市
032685,鴻海中信58購02,上市
032686,台積電中信58購01,上市
032690,神達中信57購01,上市
032693,穎崴中信58購01,上市
032701,台光電永豐54購04,上市
032702,毅嘉永豐54購01,上市
032703,皇昌永豐54購01,上市
032709,羅昇永豐55購01,上市
032710,華新兆豐54購01,上市
032711,穎崴兆豐54購02,上市
032718,台光電富邦54購01,上市
032720,聯茂富邦55購01,上市
032721,緯穎富邦54購02,上市
032722,臺股指富邦5B購02,上市
032723,香港2X元大54購02,上市
032724,台塑元大54購06,上市
032727,南亞元大54購05,上市
032728,億泰元大54購02,上市
032730,光寶科元大54購06,上市
032733,台達電元大54購05,上市
032736,鴻海元大54購17,上市
032737,台積電元大54購25,上市
032738,智邦元大54購09,上市
032740,金像電元大54購06,上市
032741,毅嘉元大54購02,上市
032745,京元電元大54購08,上市
032747,緯創元大54購09,上市
032749,昇貿元大54購01,上市
032751,世芯元大54購16,上市
032752,貿聯元大54購10,上市
032754,海華元大54購01,上市
032757,神達元大54購07,上市
032760,臻鼎元大54購02,上市
032763,眾達元大54購01,上市
032765,亞翔元大54購07,上市
032766,聯茂元大54購02,上市
032767,穎崴元大54購03,上市
032768,緯穎元大54購14,上市
032769,富世達元大54購10,上市
032772,臺股指元大55購07,上市
032776,台達電群益54購01,上市
032780,廣宇群益54購02,上市
032790,昇貿群益54購01,上市
032791,新日興群益55購01,上市
032793,世芯群益57購01,上市
032794,神達群益54購03,上市
032799,聯茂群益54購03,上市
032802,穎崴群益58購01,上市
032805,AES群益54購02,上市
032808,南電群益54購02,上市
032809,元上證凱基54購01,上市
032810,T50反1凱基5B購02,上市
032811,T50反1凱基5C購01,上市
032812,A50凱基54購01,上市
032813,滬深2X凱基54購07,上市
032814,深中小凱基54購01,上市
032819,鴻海凱基58購02,上市
032820,台積電凱基54購14,上市
032830,漢唐凱基54購03,上市
032831,漢唐凱基54購04,上市
032838,世紀鋼凱基55購04,上市
032840,台積電中信58購02,上市
032842,聯發科中信58購01,上市
032850,亞光永豐54購03,上市
032855,神達永豐55購01,上市
032856,臻鼎永豐54購02,上市
032858,和大兆豐54購01,上市
032860,和大富邦54購01,上市
032863,燿華富邦54購01,上市
032874,長榮太第一56購01,上市
032875,臻鼎第一56購01,上市
032876,SP黃豆凱基58購01,上市
032881,廣宇凱基54購01,上市
032890,長榮太凱基56購01,上市
032897,神達凱基56購01,上市
032898,立積凱基54購01,上市
032905,穎崴凱基58購01,上市
032906,緯穎凱基58購01,上市
032907,緯穎凱基58購02,上市
032908,緯穎凱基5B購01,上市
032910,緯穎凱基5B購02,上市
032919,臺股指凱基55購10,上市
032925,波力統一55購01,上市
032929,金像電元富58購01,上市
032940,南亞統一56購03,上市
032941,宇隆統一56購03,上市
032942,鴻海統一68購03,上市
032943,燿華統一56購03,上市
032944,漢唐統一64購01,上市
032945,建準統一56購02,上市
032946,建準統一59購01,上市
032947,長榮太統一59購01,上市
032948,神基統一56購01,上市
032949,亞光統一57購03,上市
032950,亞光統一5B購03,上市
032951,德律統一64購01,上市
032952,精銳統一5B購01,上市
032953,臻鼎統一56購01,上市
032954,臻鼎統一56購02,上市
032955,臻鼎統一58購02,上市
032956,臻鼎統一64購01,上市
032957,達興統一5B購01,上市
032958,達興統一64購01,上市
032959,精成科統一58購03,上市
032960,精成科統一5C購02,上市
032961,富世達統一5C購01,上市
032963,滬深2X群益58購01,上市
032972,台積電群益54購22,上市
032975,全新群益57購01,上市
03297U,萬海凱基56售03,上市
032983,昇貿群益54購02,上市
032986,健策群益54購02,上市
032987,世芯群益58購02,上市
032996,A50正2元大54購03,上市
032997,台泥元大54購01,上市
032998,台化元大54購02,上市
032999,華城元大54購13,上市
033001,大成鋼元大54購05,上市
033006,鴻海元大54購18,上市
033007,台積電元大54購26,上市
033011,金像電元大54購07,上市
033015,建準元大54購06,上市
033024,亞光元大54購07,上市
033025,德律元大54購03,上市
033026,華晶科元大54購02,上市
033027,緯創元大54購10,上市
033028,昇貿元大54購02,上市
033029,創意元大54購05,上市
033031,臻鼎元大54購03,上市
033034,迅得元大54購01,上市
033035,緯穎元大54購15,上市
033036,AES元大54購07,上市
033037,富世達元大54購11,上市
033038,南電元大54購04,上市
033039,泰金寶元大54購01,上市
033041,T50反1中信62購02,上市
033043,台灣50永豐54購03,上市
033044,A50正2永豐54購01,上市
033046,聯發科永豐54購04,上市
033057,健策第一56購01,上市
033058,道瓊銅凱基58購01,上市
033061,台化凱基54購01,上市
033064,華通凱基56購01,上市
033068,台積電凱基54購16,上市
033076,創意凱基54購02,上市
033077,健策凱基54購01,上市
033079,臻鼎凱基54購02,上市
033080,臻鼎凱基54購03,上市
033081,立積凱基54購02,上市
033082,迅得凱基54購02,上市
033084,富世達凱基54購06,上市
033085,昇陽半凱基54購02,上市
033087,台灣50兆豐58購01,上市
033090,大同兆豐54購01,上市
033091,聯發科兆豐55購01,上市
033092,景碩兆豐55購01,上市
033093,采鈺兆豐54購01,上市
033094,富世達兆豐54購02,上市
033098,劍麟群益54購01,上市
033101,台積電群益54購23,上市
033102,智邦群益58購02,上市
033104,金像電群益54購01,上市
033105,京元電群益54購01,上市
033106,京元電群益54購02,上市
033108,宏達電群益54購02,上市
033112,新日興群益56購01,上市
033114,神達群益55購01,上市
033118,矽力群益54購03,上市
033122,富世達群益58購01,上市
033124,T50正2元大54購01,上市
033125,T50正2元大55購02,上市
033126,元黃金元大54購02,上市
033128,滬深2X元大54購05,上市
033129,滬深2X元大57購04,上市
033132,南亞元大54購06,上市
033133,華城元大54購14,上市
033136,大成鋼元大54購06,上市
033137,川湖元大54購01,上市
033138,光寶科元大54購07,上市
033140,台達電元大54購06,上市
033142,鴻海統一55購01,上市
033143,華通元大54購01,上市
033145,鴻海元大54購19,上市
033148,台積電元大54購27,上市
033151,聯發科統一55購01,上市
033156,宏達電元大54購04,上市
033165,大立光元大54購06,上市
033169,亞光元大54購08,上市
033172,景碩元大54購06,上市
033173,新日興元大54購03,上市
033175,聯鈞元大54購01,上市
033176,世芯元大54購17,上市
033178,臻鼎元大54購04,上市
033181,jpp元大54購01,上市
033183,迅得元大54購02,上市
033184,緯穎元大54購16,上市
033187,AES元大54購08,上市
033190,南亞富邦54購03,上市
033191,南亞富邦54購04,上市
033192,南亞富邦55購02,上市
033193,台化富邦55購01,上市
033197,鴻準富邦55購01,上市
033198,燿華富邦54購02,上市
033199,燿華富邦55購01,上市
033205,嘉澤富邦54購01,上市
033206,世芯富邦55購01,上市
033208,臻鼎富邦54購03,上市
033209,臻鼎富邦54購04,上市
033210,臻鼎富邦55購02,上市
033212,迅得富邦55購01,上市
033213,穎崴富邦55購01,上市
033214,AES富邦54購01,上市
033217,台灣50永豐55購03,上市
033218,宏達電永豐54購01,上市
033219,世紀鋼永豐55購01,上市
033220,jpp兆豐54購01,上市
033222,中鋼富邦54購01,上市
033250,上証2X國票58購01,上市
033255,鴻海國票56購01,上市
033257,宏達電國票54購02,上市
033259,大立光國票56購01,上市
033261,嘉澤國票57購01,上市
033263,富世達國票56購01,上市
033265,上証2X元大54購02,上市
033266,上証2X元大55購01,上市
033267,元金2X元大54購01,上市
033269,南亞元大54購07,上市
